strategy,config,runtime_ms,gflops,cost_estimate_ms
GeneticAlgorithm,split_c8_order_b-a-c0-c1_parallel_none_unroll_1,0.000336078,24.3753,0.000235955
GeneticAlgorithm,split_c16_order_b-a-c0-c1_parallel_none_unroll_1,0.000590812,13.8657,0.000235955
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_8,0.000490181,16.7122,0.000247753
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_4,0.000492467,16.6346,0.000247753
RandomSearch,split_c16_order_a-b-c0-c1_parallel_none_unroll_1,0.00021832,37.5228,0.000236026
RandomSearch,split_c8_order_a-b-c0-c1_parallel_none_unroll_1,0.00023135,35.4095,0.000236026
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_8,0.000282076,29.0419,0.000247827
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_4,0.000302936,27.042,0.000247827
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_16,0.000139772,58.6097,0.000247827
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_4,0.00013242,61.8638,0.000247827
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000279534,29.3059,0.000247827
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000131601,62.249,0.000247827
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_8,0.000134864,60.7426,0.000247827
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000312977,26.1744,0.000236026
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000163874,49.9896,0.000236026
RandomSearch,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000198286,41.3141,0.000236026
RandomSearch,split_c16_order_b-a-c0-c1_parallel_none_unroll_1,0.000284216,28.8232,0.000236026
RandomSearch,split_c8_order_b-a-c0-c1_parallel_none_unroll_1,0.000282996,28.9474,0.000236026
RandomSearch,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000280632,29.1912,0.000236026
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,12.7375,2.6343,1.584
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,12.5405,2.67568,1.584
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,13.9551,2.40446,1.584
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,14.2255,2.35875,1.584
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.903387,37.1429,1.35451
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.903387,37.1429,1.63819
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.894329,37.5191,1.63819
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.894329,37.5191,1.35451
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.919178,36.5048,1.35451
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.919178,36.5048,1.63819
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.929471,36.1006,1.63819
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.929471,36.1006,1.35451
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,0.930413,36.064,1.58578
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_1,0.902692,37.1715,1.58578
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_2,0.901352,37.2268,1.66287
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,0.932334,35.9897,1.66287
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.945393,35.4926,1.42004
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.905314,37.0638,1.42004
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.905314,37.0638,1.7201
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,122.194,2.19679,14.5375
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,122.042,2.19953,14.5375
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,127.999,2.09717,14.5375
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,127.52,2.10504,14.5375
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,8.42927,31.8456,11.635
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,8.42927,31.8456,14.4882
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,8.18682,32.7887,14.4882
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,8.18682,32.7887,11.635
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,8.26172,32.4915,11.635
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,8.26172,32.4915,14.4882
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,8.38299,32.0214,14.4882
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,8.38299,32.0214,11.635
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,8.35708,32.1207,13.6804
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_1,8.50304,31.5693,13.6804
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_2,8.28964,32.382,14.3622
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,8.47717,31.6657,14.3622
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,8.13542,32.9959,12.2145
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,8.20029,32.7349,12.2145
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,8.20029,32.7349,15.2126
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00195612,33.503,0.00219858
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00194642,33.6699,0.00219858
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.00344392,19.0295,0.00219858
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00333666,19.6412,0.00219858
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00355183,18.4513,0.0023085
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_none_unroll_1,0.00126655,51.7437,0.00250117
SimulatedAnnealing,split_e4_order_a-b-c-d-e0-e1_parallel_none_unroll_1,0.00113324,57.8307,0.00250117
SimulatedAnnealing,split_e4_order_c-b-a-d-e0-e1_parallel_none_unroll_1,0.00102775,63.7663,0.00250117
SimulatedAnnealing,split_e2_order_c-b-a-d-e0-e1_parallel_none_unroll_1,0.00129788,50.4947,0.00250117
SimulatedAnnealing,split_e2_order_c-b-d-a-e0-e1_parallel_none_unroll_1,0.00948881,6.90666,0.00250117
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00193959,33.7886,0.00218044
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0019792,33.1124,0.00218044
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.00375911,17.4339,0.00218044
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00365113,17.9495,0.00218044
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00369377,17.7423,0.00228946
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0181909,12.1591,0.00806448
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0177179,12.4836,0.00806448
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0189062,11.699,0.00806448
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0169051,13.0839,0.00806448
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0169044,13.0844,0.00846771
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_none_unroll_1,0.0272248,18.2798,0.0217132
SimulatedAnnealing,split_e4_order_a-b-c-d-e0-e1_parallel_none_unroll_1,0.0239929,20.7421,0.0217132
SimulatedAnnealing,split_e4_order_c-b-a-d-e0-e1_parallel_none_unroll_1,0.023576,21.1089,0.0217132
SimulatedAnnealing,split_e2_order_c-b-a-d-e0-e1_parallel_none_unroll_1,0.0269975,18.4337,0.0217132
SimulatedAnnealing,split_e2_order_c-b-d-a-e0-e1_parallel_none_unroll_1,0.0103237,48.2062,0.0217132
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0165379,13.3743,0.00798916
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0163053,13.5652,0.00798916
GeneticAlgorithm,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0185325,11.9349,0.00798916
GeneticAlgorithm,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0163282,13.5461,0.00798916
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_16,0.0184264,12.0037,0.00838862
GeneticAlgorithm,split_e2_order_a-b-c-d-e0-e1_parallel_none_unroll_1,0.0241212,20.6318,0.0218574
GeneticAlgorithm,split_e2_order_a-b-d-c-e0-e1_parallel_none_unroll_1,0.00850542,58.5114,0.0218574
GeneticAlgorithm,split_e2_order_a-c-b-d-e0-e1_parallel_none_unroll_1,0.0269216,18.4857,0.0218574
GeneticAlgorithm,split_e2_order_a-c-d-b-e0-e1_parallel_none_unroll_1,0.0256956,19.3677,0.0218574
GeneticAlgorithm,split_e2_order_b-a-c-d-e0-e1_parallel_none_unroll_16,0.0286077,17.3961,0.0229503
RandomSearch,split_c16_order_a-b-c0-c1_parallel_none_unroll_1,0.00837892,26.3977,0.00805389
RandomSearch,split_c8_order_a-b-c0-c1_parallel_none_unroll_1,0.0085887,25.7529,0.00805389
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_8,0.0169186,13.0734,0.00845658
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_4,0.0144221,15.3365,0.00845658
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_16,0.0157571,14.0371,0.00845658
RandomSearch,split_e2_order_c-a-d-b-e0-e1_parallel_none_unroll_8,0.0267031,18.637,0.0241896
RandomSearch,split_e2_order_a-b-d-c-e0-e1_parallel_none_unroll_2,0.00829831,59.9717,0.0241896
RandomSearch,split_e2_order_b-d-c-a-e0-e1_parallel_none_unroll_8,0.0101763,48.904,0.0241896
RandomSearch,split_e2_order_c-d-b-a-e0-e1_parallel_none_unroll_1,0.00980072,50.7783,0.0230377
RandomSearch,split_e2_order_b-a-c-d-e0-e1_parallel_none_unroll_16,0.0260655,19.0928,0.0241896
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,84.9679,31.9875,162.541
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,120.559,22.5443,162.541
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,122.441,22.1977,162.541
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_2,125.523,21.6527,170.666
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_a_unroll_1,92.4953,29.3843,162.541
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_a_unroll_2,107.845,25.2021,170.666
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_2,97.0617,28.0019,170.666
SimulatedAnnealing,split_d2_order_a-c-b-d0-d1_parallel_a_unroll_2,600.423,4.52666,170.666
SimulatedAnnealing,split_d2_order_c-b-a-d0-d1_parallel_a_unroll_2,938.158,2.89707,170.666
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_c_unroll_2,10862.9,0.2502,170.666
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,738.925,3.60156,212.936
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,807.969,3.2938,212.936
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,787.888,3.37775,212.936
SimulatedAnnealing,split_d4_order_c-b-a-d0-d1_parallel_b_unroll_1,257.571,10.3322,212.936
SimulatedAnnealing,split_d4_order_b-c-a-d0-d1_parallel_b_unroll_1,269.432,9.87741,212.936
SimulatedAnnealing,split_d2_order_c-b-a-d0-d1_parallel_b_unroll_1,251.106,10.5983,212.936
SimulatedAnnealing,split_d2_order_c-b-a-d0-d1_parallel_b_unroll_2,249.151,10.6814,223.581
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0694169,7.55274,0.0201207
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.069638,7.52876,0.0201207
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.075705,6.92541,0.0211267
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0634936,8.25733,0.0201113
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0596539,8.78884,0.0201113
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0702186,7.46651,0.0211169
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0590661,8.8763,0.0211169
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0764712,6.85602,0.0211169
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.063959,8.19725,0.0202591
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0601421,8.71748,0.0202591
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0686759,7.63423,0.021272
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0617569,8.48954,0.021272
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0703665,7.45081,0.021272
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,13.4306,2.49835,1.62561
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,12.7915,2.62318,1.70689
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,12.829,2.61552,1.61886
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,12.9142,2.59825,1.6998
SimulatedAnnealing,split_g1_order_a-b-c-d-e-f-g0-g1_parallel_none_unroll_1,0.000208702,20.9581,0.000205658
SimulatedAnnealing,split_g1_order_a-b-c-d-e-f-g0-g1_parallel_none_unroll_2,0.000602786,7.25631,0.00021594
SimulatedAnnealing,split_g1_order_a-d-c-b-e-f-g0-g1_parallel_none_unroll_2,0.000532915,8.20769,0.00021594
SimulatedAnnealing,split_g1_order_a-d-f-b-e-c-g0-g1_parallel_none_unroll_2,0.000510845,8.56228,0.00021594
SimulatedAnnealing,split_g1_order_a-d-f-e-b-c-g0-g1_parallel_none_unroll_2,0.000469761,9.31112,0.00021594
SimulatedAnnealing,split_g1_order_a-c-f-e-b-d-g0-g1_parallel_none_unroll_2,0.000448831,9.74531,0.00021594
SimulatedAnnealing,split_g1_order_a-c-f-e-b-d-g0-g1_parallel_none_unroll_1,0.000184441,23.7149,0.000205658
SimulatedAnnealing,split_g1_order_c-a-f-e-b-d-g0-g1_parallel_none_unroll_1,0.000247631,17.6634,0.000205658
SimulatedAnnealing,split_g1_order_c-b-f-e-a-d-g0-g1_parallel_none_unroll_1,0.000243793,17.9415,0.000205658
SimulatedAnnealing,split_g1_order_c-b-d-e-a-f-g0-g1_parallel_none_unroll_1,0.000206776,21.1533,0.000205658
SimulatedAnnealing,split_g1_order_c-f-d-e-a-b-g0-g1_parallel_none_unroll_1,0.00017777,24.6048,0.000205658
SimulatedAnnealing,split_g1_order_f-c-d-e-a-b-g0-g1_parallel_none_unroll_1,0.000204298,21.4099,0.000205658
SimulatedAnnealing,split_g1_order_d-c-f-e-a-b-g0-g1_parallel_none_unroll_1,0.00022888,19.1104,0.000205658
SimulatedAnnealing,split_g1_order_e-c-f-d-a-b-g0-g1_parallel_none_unroll_1,0.000218276,20.0388,0.000205658
GeneticAlgorithm,split_g1_order_a-b-c-d-e-f-g0-g1_parallel_none_unroll_1,0.000187602,23.3153,0.000208639
GeneticAlgorithm,split_g1_order_a-b-c-d-f-e-g0-g1_parallel_none_unroll_1,0.00021395,20.444,0.000208639
GeneticAlgorithm,split_g1_order_a-b-c-e-d-f-g0-g1_parallel_none_unroll_1,0.000178654,24.4831,0.000208639
GeneticAlgorithm,split_g1_order_a-b-c-e-f-d-g0-g1_parallel_none_unroll_1,0.000176211,24.8226,0.000208639
GeneticAlgorithm,split_g1_order_c-e-f-d-a-b-g0-g1_parallel_none_unroll_1,0.000206208,21.2115,0.000208639
GeneticAlgorithm,split_g1_order_a-e-f-c-b-d-g0-g1_parallel_none_unroll_1,0.000211225,20.7078,0.000208639
GeneticAlgorithm,split_g1_order_a-c-e-d-f-b-g0-g1_parallel_none_unroll_4,0.000275148,15.8969,0.000219071
GeneticAlgorithm,split_g1_order_b-a-e-f-d-c-g0-g1_parallel_none_unroll_1,0.000200243,21.8434,0.000208639
GeneticAlgorithm,split_g1_order_a-b-e-d-c-f-g0-g1_parallel_none_unroll_4,0.000219821,19.898,0.000219071
GeneticAlgorithm,split_g1_order_c-f-d-e-a-b-g0-g1_parallel_none_unroll_1,0.000210845,20.7451,0.000208639
GeneticAlgorithm,split_g1_order_a-b-f-e-d-c-g0-g1_parallel_none_unroll_16,0.000221825,19.7182,0.000219071
GeneticAlgorithm,split_g1_order_d-b-e-a-c-f-g0-g1_parallel_none_unroll_1,0.000259248,16.8719,0.000208639
GeneticAlgorithm,split_g1_order_f-e-c-b-d-a-g0-g1_parallel_none_unroll_1,0.000205414,21.2936,0.000208639
GeneticAlgorithm,split_g1_order_c-d-e-a-f-b-g0-g1_parallel_none_unroll_1,0.000186192,23.4918,0.000208639
GeneticAlgorithm,split_g1_order_a-e-b-c-f-d-g0-g1_parallel_none_unroll_16,0.000207788,21.0503,0.000219071
GeneticAlgorithm,split_g1_order_a-b-e-d-c-f-g0-g1_parallel_none_unroll_1,0.00021895,19.9772,0.000208639
RandomSearch,split_g1_order_a-c-d-f-e-b-g0-g1_parallel_none_unroll_2,0.000449881,9.72257,0.000219838
RandomSearch,split_g1_order_a-e-c-d-f-b-g0-g1_parallel_none_unroll_4,0.000278319,15.7158,0.000219838
RandomSearch,split_g1_order_b-a-c-e-f-d-g0-g1_parallel_none_unroll_1,0.000212119,20.6205,0.000209369
RandomSearch,split_g1_order_d-f-c-a-e-b-g0-g1_parallel_none_unroll_1,0.0002289,19.1088,0.000209369
RandomSearch,split_g1_order_c-e-f-d-a-b-g0-g1_parallel_none_unroll_1,0.000189159,23.1235,0.000209369
RandomSearch,split_g1_order_a-e-f-c-b-d-g0-g1_parallel_none_unroll_1,0.000166691,26.2402,0.000209369
RandomSearch,split_g1_order_a-c-e-d-f-b-g0-g1_parallel_none_unroll_4,0.000222782,19.6336,0.000219838
RandomSearch,split_g1_order_b-a-e-f-d-c-g0-g1_parallel_none_unroll_1,0.000180479,24.2355,0.000209369
RandomSearch,split_g1_order_a-b-e-d-c-f-g0-g1_parallel_none_unroll_4,0.000183786,23.7994,0.000219838
RandomSearch,split_g1_order_c-f-d-e-a-b-g0-g1_parallel_none_unroll_1,0.000172003,25.4298,0.000209369
RandomSearch,split_g1_order_a-b-f-e-d-c-g0-g1_parallel_none_unroll_16,0.000187362,23.3452,0.000219838
RandomSearch,split_g1_order_d-b-e-a-c-f-g0-g1_parallel_none_unroll_1,0.000219015,19.9712,0.000209369
RandomSearch,split_g1_order_a-d-e-b-f-c-g0-g1_parallel_none_unroll_16,0.000237711,18.4005,0.000219838
RandomSearch,split_g1_order_c-d-a-b-f-e-g0-g1_parallel_none_unroll_1,0.000173405,25.2242,0.000209369
RandomSearch,split_g1_order_d-f-c-e-b-a-g0-g1_parallel_none_unroll_1,0.000183718,23.8082,0.000209369
RandomSearch,split_g1_order_a-c-e-b-d-f-g0-g1_parallel_none_unroll_1,0.000232463,18.8159,0.000209369
RandomSearch,split_g1_order_c-b-a-f-d-e-g0-g1_parallel_none_unroll_1,0.000208989,20.9293,0.000209369
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000169483,48.3351,0.000239464
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000172671,47.4429,0.000239464
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.00035035,23.3823,0.000239464
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000364532,22.4727,0.000239464
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000356121,23.0034,0.000251437
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000167524,48.9006,0.000251437
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000148365,55.2151,0.000241726
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00036605,22.3795,0.000241726
GeneticAlgorithm,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000165432,49.5189,0.000241726
GeneticAlgorithm,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000298309,27.4615,0.000241726
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_16,0.00015729,52.082,0.000253813
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_4,0.00014112,58.05,0.000253813
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000355801,23.0241,0.000253813
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000169755,48.2579,0.000253813
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_8,0.000162095,50.5383,0.000253813
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00036605,22.3795,0.000241726
GeneticAlgorithm,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000148365,55.2151,0.000241726
GeneticAlgorithm,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000165432,49.5189,0.000241726
GeneticAlgorithm,split_c8_order_a-b-c0-c1_parallel_none_unroll_1,0.000169919,48.2112,0.000241726
GeneticAlgorithm,split_c16_order_a-b-c0-c1_parallel_none_unroll_1,0.000168747,48.5459,0.000241726
GeneticAlgorithm,split_c8_order_b-a-c0-c1_parallel_none_unroll_1,0.000291355,28.1169,0.000241726
GeneticAlgorithm,split_c16_order_b-a-c0-c1_parallel_none_unroll_1,0.00029454,27.8129,0.000241726
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_4,0.000349102,23.4659,0.000253813
GeneticAlgorithm,split_c2_order_b-a-c0-c1_parallel_none_unroll_8,0.000314482,26.0492,0.000253813
RandomSearch,split_c16_order_a-b-c0-c1_parallel_none_unroll_1,0.000172975,47.3595,0.000239775
RandomSearch,split_c8_order_a-b-c0-c1_parallel_none_unroll_1,0.000170891,47.9368,0.000239775
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_8,0.000315093,25.9987,0.000251764
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_4,0.000298498,27.4441,0.000251764
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_16,0.000141515,57.8878,0.000251764
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_4,0.000141217,58.0102,0.000251764
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000299676,27.3362,0.000251764
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00014343,57.1149,0.000251764
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_8,0.000144088,56.8542,0.000251764
RandomSearch,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000350631,23.3636,0.000239775
RandomSearch,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000138115,59.3131,0.000239775
RandomSearch,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000138636,59.0898,0.000239775
RandomSearch,split_c16_order_b-a-c0-c1_parallel_none_unroll_1,0.000306819,26.6998,0.000239775
RandomSearch,split_c8_order_b-a-c0-c1_parallel_none_unroll_1,0.000280454,29.2098,0.000239775
RandomSearch,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000295291,27.7421,0.000239775
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,89.6456,30.3184,157.565
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,120.491,22.5569,157.565
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,121.796,22.3153,157.565
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_2,124.58,21.8165,165.441
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_a_unroll_1,94.135,28.8725,157.565
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_a_unroll_2,117.056,23.2189,165.441
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_2,102.658,26.4753,165.441
SimulatedAnnealing,split_d2_order_a-c-b-d0-d1_parallel_a_unroll_2,595.617,4.56318,165.441
SimulatedAnnealing,split_d2_order_c-b-a-d0-d1_parallel_a_unroll_2,943.43,2.88088,165.441
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_a_unroll_1,633.174,4.20309,198.149
SimulatedAnnealing,split_d2_order_a-b-c-d0-d1_parallel_b_unroll_1,707.966,3.75906,198.149
SimulatedAnnealing,split_d4_order_a-b-c-d0-d1_parallel_b_unroll_1,704.056,3.77994,198.149
SimulatedAnnealing,split_d4_order_c-b-a-d0-d1_parallel_b_unroll_1,246.028,10.817,198.149
SimulatedAnnealing,split_d4_order_b-c-a-d0-d1_parallel_b_unroll_1,240.713,11.0559,198.149
SimulatedAnnealing,split_d4_order_b-c-a-d0-d1_parallel_a_unroll_1,1030.15,2.58341,198.149
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,138.465,25.7628,183.962
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,596.244,5.23502,183.91
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,78.8022,39.6099,263.142
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,187.228,58.3499,1234.81
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,170.289,64.1539,939.806
SimulatedAnnealing,split_e2_order_a-b-c-d-e0-e1_parallel_a_unroll_1,179.524,60.8537,637.095
